,13,16,15,17,18
LINC01777,0,0,1,0,0
HCRTR2,0,0,0,0,2
CST9,0,0,0,0,0
RP11-719N22.2,0,0,0,0,0
JAKMIP3,1,5,13,1,1
VN1R67P,0,0,0,0,0
RP11-126D17.1,0,0,0,0,0
CYBA,637,432,355,704,929
RP11-719N22.1,0,0,0,0,0
RP11-297K8.2,2,0,2,4,0
AC002519.6,0,1,0,0,0
RP11-390P24.1,16,20,12,31,29
PRSS8,6,1,0,5,6
AF013593.1,3,0,0,0,0
ADA,26,35,82,94,150
VN1R3,0,0,0,0,0
NEUROD2,4,0,0,3,5
RP11-164P12.3,2,4,3,2,6
VMA21,1543,2809,1476,1260,996
RPS26P39,0,2,0,0,0
GTF2IP13,3,0,3,1,1
AC087491.2,2,4,3,3,8
RP11-140A10.3,0,0,1,0,0
GATB,474,830,745,666,978
RP11-338O1.3,0,0,0,0,0
RP11-173M1.5,0,5,7,9,4
CST3,8812,3809,4401,7170,15776
PRKRA,855,1385,1028,923,1105
MTCYBP31,0,0,0,0,0
KIFC3,2646,1827,1907,3211,4935
RP11-578C11.2,0,0,0,0,0
WI2-80269A6.1,3,7,0,3,3
MTND4P31,4,0,0,0,0
GFRAL,0,0,0,0,0
ENSG00000206208,0,0,0,0,0
APLF,213,500,275,298,329
PTPN2P2,0,1,0,0,0
XX-FW80269A6.1,0,0,0,0,0
RP11-388M20.2,0,0,0,0,0
RBM22P2,1,2,0,2,2
AC012363.13,0,0,0,0,0
CLDN24,6,0,1,0,2
MFAP1P1,0,0,1,0,1
RP11-451F20.1,0,4,0,0,0
LINC01665,0,0,15,0,0
YWHAZP8,0,0,0,0,0
RP11-723G8.1,0,0,0,0,0
RP11-692E14.1,0,0,0,0,0
NPAP1,0,0,0,0,0
GUSB,1995,2846,1719,2321,2797
CICP20,0,0,0,0,0
AC096582.9,0,0,0,0,0
HPS1,572,1604,1120,918,1142
AC096582.8,0,0,0,0,0
MED13P1,0,0,0,0,0
IL13RA2,7,6,804,1,49
RP11-218C14.8,13,7,9,15,28
NHLH2,0,0,1,3,0
RP11-1000B6.7,0,0,0,0,0
CYCSP46,0,0,0,0,0
RP11-1000B6.5,0,2,0,3,4
IDNK,45,107,145,145,80
AC006989.2,0,0,0,0,0
XKR3,7,2,12,0,3
RP11-1000B6.8,0,1,0,0,0
PUDPP1,0,0,0,0,0
C3orf30,0,0,0,0,0
RP11-632K20.7,49,88,68,161,86
PPP1CB,4681,7372,4921,4904,5767
SERBP1,10680,19113,13090,12475,14702
CTD-2639E6.4,0,0,1,2,0
RP13-884E18.2,0,0,0,0,0
RP11-316M1.3,1,6,0,4,5
SUB1P1,2,1,1,2,2
RP11-316M1.12,0,0,0,0,0
HSFY1P1,0,0,0,0,0
GOLGA8N,1,3,1,5,2
RP11-484M3.5,0,0,0,0,0
ENSG00000274205,0,0,0,0,0
ZNF180,165,543,494,323,272
RP11-736G13.1,0,0,0,0,0
CERS2,3838,5513,3864,6110,6602
PROKR1,1,3,3,2,9
CCDC169-SOHLH2,0,0,0,0,0
RP11-736G13.2,0,0,0,0,0
UPK1B,0,0,0,2,0
RP11-270B14.1,0,0,0,0,0
AC130709.1,0,2,1,0,0
BMI1,1635,2335,1421,1621,2754
PSMD10,1900,1176,1040,1647,1505
HPSE,654,895,941,1416,622
RP11-1042B17.1,0,0,0,0,0
PASD1,0,0,2,0,0
RP11-1042B17.2,0,0,0,0,0
B3GNT2,547,1606,871,832,1027
SALRNA1,9,9,5,13,15
RP11-457M11.5,0,0,0,0,0
RP11-317B17.3,1,0,0,0,0
ENSG00000235757,0,0,0,0,0
GUSBP2,2,0,0,3,2
SIX1,1273,820,779,1834,3992
RP11-1000B6.3,0,0,0,0,0
SOHLH2,4,7,3,7,9
CBLN2,0,0,0,0,0
POM121L6P,0,0,0,0,0
RP11-45D17.1,0,0,0,0,0
ENSG00000198826,3959,5510,4290,4532,4171
NELL2,85,624,25,20,55
TMEM212-IT1,0,0,0,0,0
RP11-713D19.1,1,0,2,2,0
TMEM212,0,0,0,0,0
TRMT61B,87,247,130,160,104
HMGB3P11,0,0,0,0,0
ANXA3,7705,14299,9630,14032,10285
NXNL2,13,1,6,14,6
ENSG00000223798,0,0,0,0,0
RP4-549L20.3,0,0,0,0,0
TMEM212-AS1,0,0,0,0,0
CUL4A,2923,6458,4742,3950,4164
EXTL2,710,1638,1134,1039,907
HNRNPA1P11,0,0,0,0,0
RP11-69C17.2,0,1,0,0,0
CDKN2AIP,721,1311,825,424,1412
CSTF2,677,913,862,750,581
RP11-264J4.10,0,0,0,0,0
RP13-884E18.4,0,0,0,0,0
ELOCP9,0,0,0,0,0
RP11-483E23.3,0,0,0,0,0
RP11-793B23.1,0,0,0,0,0
VN1R69P,0,0,0,0,0
CACNA1A,0,1,0,4,4
WDR48,2102,2764,1861,2705,3431
CDY15P,0,0,0,0,0
RP11-366L18.1,0,0,0,0,0
RP11-338O1.2,0,0,0,0,0
XKRYP4,0,0,0,0,0
RP11-282I1.1,0,0,0,2,0
RBM22P13,1,0,0,0,0
HECTD3,1466,2645,2039,2301,2771
USP9YP13,0,0,0,0,0
RP11-170L3.2,0,0,0,0,0
USP9YP11,0,0,0,0,0
DHDH,4,6,2,7,0
TTTY3B,0,0,0,0,0
AC009948.5,31,154,124,70,31
RP11-69C17.4,0,0,3,0,0
SPDYA,14,28,11,27,24
USP25,1750,2340,1882,3084,3476
RP11-69C17.3,2,3,10,1,5
COPB1,10092,14873,11490,10251,13035
RP1-122P22.4,3,1,3,18,4
LINC00701,0,0,0,0,0
RP1-122P22.2,46,34,31,54,54
SLC7A11,8197,12284,6186,4719,6202
DFNB59,2,22,16,14,9
FAM69B,1,15,18,11,15
RP6-204F4.2,0,0,0,0,0
ENSG00000153684,5,0,2,0,2
HNRNPA1P43,0,0,0,0,0
GJB6,0,0,0,0,0
RP11-59H1.1,1,0,2,0,0
RP3-400B16.1,3,12,7,8,7
RP11-12L8.2,0,0,0,0,0
RP3-400B16.4,0,0,0,1,0
SNHG7,433,841,589,665,684
C6orf201,8,6,3,10,12
RP11-392P7.1,0,0,0,1,1
SEPT6,433,799,814,557,563
LINC01649,0,0,1,1,2
AC009948.7,2,2,2,2,1
RPL13AP20,260,88,87,293,367
LINC00616,0,0,0,0,0
VTI1BP2,0,0,0,0,0
BPIFA4P,0,0,0,0,0
ENSG00000204261,24,79,66,35,36
SLC7A11-AS1,130,38,16,34,69
PSMD1,3326,9689,6026,5032,4909
RP11-324I22.3,4,5,7,2,3
ENSG00000168394,1131,2054,1606,2068,2652
ATP6V1G1P4,0,0,0,1,0
LINC01201,0,0,0,0,0
AC024619.2,0,0,0,0,0
RP11-297A16.2,0,1,4,3,0
TTC21A,44,63,43,95,39
RP11-20B24.5,1,1,0,3,1
RP11-49G10.3,0,0,0,0,0
RP11-469L4.1,0,0,0,0,0
LAMTOR3,947,1492,873,982,1205
AC099535.4,0,3,0,0,1
AC090952.5,0,0,0,0,1
RP11-367N14.2,0,6,3,0,3
RP11-446F3.2,0,0,0,0,0
CAMK1D,665,1191,588,962,1397
EVI2B,1004,1791,1449,2241,735
PRPF4B,3919,8679,5363,6650,5341
SEZ6,0,0,1,5,2
LINC00363,0,0,0,0,0
RP11-308B16.2,0,0,0,0,0
TDP2,1819,2962,2357,2530,2607
RP11-83J16.3,0,0,0,0,2
FDFT1,12601,10436,9329,9729,20032
L34079.3,0,0,0,0,0
IRGQ,461,1103,737,895,807
RP11-142O6.1,0,0,0,0,0
RP11-641C17.4,0,0,0,0,0
RP11-848P1.5,1,8,2,1,1
RP11-641C17.3,0,0,0,0,0
AK4P1,1,0,2,1,3
SETDB1,859,1281,806,1264,1182
ENSG00000275865,0,0,0,0,0
GPRC5A,15016,14399,12285,61739,30180
FHIT,299,328,164,365,504
CTD-2370N5.3,0,0,0,2,0
PINLYP,45,59,37,42,19
EVI2A,764,1791,1024,1569,609
CDIPT,626,806,620,1413,1312
RP11-255H23.5,0,1,1,0,0
GPC6-AS2,0,0,0,0,0
RP11-255H23.4,0,1,0,2,1
BNIP3P39,0,0,1,2,0
RPSAP58,0,1,0,0,0
ENSG00000237599,0,0,0,0,0
ING2,562,706,502,433,947
GPC6,602,804,337,1487,1356
RP11-255H23.2,13,33,25,40,46
RP11-271K11.5,0,0,0,3,1
CCDC174,696,769,510,664,741
RP11-526P5.1,0,0,0,0,0
RP11-641C17.1,0,0,1,0,0
RP11-641C17.2,0,0,0,0,0
RP11-526P5.2,0,0,6,0,0
ENSG00000204264,606,1452,1351,1225,1197
RP11-848P1.9,35,80,71,79,78
ENSG00000248131,0,0,4,1,25
RP11-89K18.1,0,0,0,0,0
LINC01158,0,0,0,0,0
RP11-419C19.3,0,0,0,0,0
RP11-419C19.1,0,0,0,0,0
L34079.4,0,0,0,0,0
L34079.2,0,0,0,0,0
USP9YP12,0,0,0,0,0
ABCD3,1954,3924,2948,3441,3028
XRCC1,921,665,493,655,1024
RAB9AP5,0,0,0,0,0
HNRNPA1P29,0,0,0,0,0
GPC6-AS1,0,0,0,0,0
EIF5AP3,0,1,0,0,0
RP11-632L2.2,0,2,0,2,1
RP11-159M11.2,0,0,2,0,0
ENSG00000275501,0,0,0,0,0
MSGN1,0,0,0,0,0
GEMIN7,171,415,304,256,299
CENPE,4342,6986,5462,4835,4004
ENSG00000223752,0,0,0,0,0
SLC22A15,287,665,442,484,557
AC137675.1,0,0,0,0,0
ENSG00000233439,0,0,0,0,0
TRAPPC2P10,0,0,0,0,0
AC098614.1,0,0,0,0,0
ENSG00000228785,0,0,0,0,0
NF1,1769,2222,1367,2362,1944
ENSG00000233553,0,0,0,0,0
AC114808.2,0,0,0,0,0
AC098614.2,11,22,25,22,19
ENSG00000262446,0,0,0,0,0
RP11-222K16.1,1,0,0,4,0
ENSG00000172554,0,14,12,1,0
CTB-179K24.3,1,7,3,6,6
ENSG00000237123,0,0,0,0,0
OVOL3,0,0,2,0,1
OFD1P12Y,0,0,0,0,0
AC007792.1,0,0,0,0,0
RP11-355N15.2,0,0,0,2,0
ZNF296,20,22,25,33,51
TBC1D13,903,2084,1549,1539,1451
AC098614.3,0,0,0,0,0
MTCYBP23,0,0,0,0,0
ENSG00000232127,0,0,0,0,0
LINC02084,3,11,8,8,10
TBCB,1124,1363,1514,2199,1714
RP11-355N15.3,0,0,0,1,0
PSMA1,680,1089,662,680,736
RP11-86K22.2,0,0,1,0,1
ABCB10P3,0,0,0,0,0
RP11-144A16.3,0,0,0,0,0
AQP9,0,0,0,1,0
FAM74A6,0,0,0,0,0
PARP3,430,620,516,660,852
ENSG00000240065,108,268,281,215,264
EOMES,1,0,5,1,6
TIMM9P2,0,1,0,0,0
LINC02220,0,0,0,0,0
ENSG00000280512,0,0,0,0,0
KCNS3,312,183,111,417,717
METTL21AP1,0,0,0,0,0
BRWD1-AS2,1,2,1,0,0
RP11-367N14.3,3,1,6,5,7
BRWD1-AS1,1,0,0,0,0
CTC-305H11.1,0,0,0,0,0
AF129408.17,0,0,0,0,0
BRWD1-IT1,0,0,0,0,0
MARK4,856,890,597,920,1367
ENSG00000242608,0,0,0,0,0
NENFP3,0,0,0,0,0
RP11-688G15.3,0,0,0,0,0
CCNK,702,975,604,896,939
BRWD1,1939,2798,1679,2720,2419
MTND5P32,0,1,0,1,0
RP11-925D8.3,0,0,0,0,0
LIPC-AS1,0,0,0,7,0
AQR,1928,3765,2608,2517,2482
CTD-2330J20.2,0,0,0,0,0
RP11-86K22.1,0,0,0,0,0
RP11-483E23.9,0,0,0,0,0
LIPC,0,2,2,0,0
ENSG00000229312,0,0,0,0,0
ENSG00000243888,0,0,0,0,0
RP11-483E23.10,0,0,0,0,0
LINC00240,17,39,35,32,41
ENSG00000107282,8,99,93,11,69
ELOCP10,0,0,0,0,0
RP11-239L20.6,0,1,0,0,1
RP11-483E23.4,0,0,0,0,0
RP11-575C1.1,0,0,0,0,0
YAP1P2,0,0,0,0,0
RPL23AP31,0,0,0,0,0
ECI2,1730,2853,1810,2817,3320
BAX,1298,1723,1449,1768,2350
AC114808.3,0,0,0,0,0
ENSG00000227460,0,0,0,0,0
DNAJC16,803,1419,1019,1145,649
EEF1A1P42,0,0,0,0,0
RPL12P12,0,0,1,2,1
RP11-118K6.2,0,0,0,0,0
AD001527.4,0,0,0,0,0
NPM1P17,0,0,0,0,0
ENSG00000275346,0,0,0,0,0
RP5-999L4.2,0,0,0,2,1
POLR2I,38,14,26,50,39
ENSG00000279830,0,0,0,0,0
RP11-118K6.3,2,6,3,15,14
SOX14,0,0,0,0,0
WNT6,0,0,0,0,0
PPIAP16,0,0,1,0,0
RP11-80H5.2,0,0,0,3,4
VN1R12P,0,0,0,0,0
RP11-80H5.6,0,0,0,0,1
C9orf16,139,101,107,162,315
RP11-80H5.5,0,0,0,0,0
CDY1B,0,0,0,0,0
PANK1,178,422,350,426,470
AC133633.2,0,0,0,0,0
AC133633.1,0,0,0,0,0
CDIPT-AS1,1,1,3,3,3
RP11-282I1.2,0,0,0,0,0
PIPOX,27,3,7,25,39
RP11-467P22.5,0,0,0,0,0
LRCH2,0,0,86,0,1
HTR2B,2,3,0,0,1
CCDC85C,792,898,1048,1370,1037
RP11-346M5.1,0,0,0,0,0
CYP4Z2P,0,0,0,0,2
INSR,670,1211,909,1245,1120
CTD-2574D22.7,0,0,0,0,0
RBPMSLP,0,0,0,0,0
AC006126.3,0,0,0,0,0
RPL36P18,0,0,0,0,0
AC005779.2,0,0,0,0,0
HMGA1,155949,54927,32367,68875,204919
RBMXL3,0,0,0,0,0
BLOC1S3,406,493,307,499,832
ENPP7P3,0,0,0,0,0
VN1R13P,0,0,0,0,0
ARHGAP36,0,0,0,0,0
RP11-83J16.1,2,5,1,4,5
TRAPPC6A,11,16,5,31,15
USP21,908,843,717,1732,1573
PRRT3-AS1,22,35,61,23,42
LMO4,1426,1617,936,1380,2262
RP11-155D18.13,2,3,0,4,2
NAPG,1056,1655,1630,1678,1639
IGBP1,2304,1885,847,1639,1552
CRELD1,776,567,459,1118,1454
SLC30A7,1976,2581,1503,1847,2276
ENSG00000206289,0,0,0,0,0
ENSG00000234530,0,0,0,0,0
RP11-215E13.2,0,0,0,0,0
RP11-17M24.3,0,0,0,0,0
LINC01989,0,0,0,0,0
PDCD11,1867,4818,3120,3023,3289
IGBP1-AS1,1,1,0,0,3
PHF12,1945,1708,1362,2160,3033
IGBP1-AS2,0,0,0,2,0
RP11-40A13.2,0,0,0,0,0
ALDH1A2,1,45,24,14,55
CTC-304I17.4,0,0,0,0,0
RP11-40A13.1,0,0,0,0,0
SNRPCP8,0,0,0,0,0
CTD-2600O9.1,9,9,18,15,2
RP1-29G21.1,0,0,0,0,0
RP11-392P7.7,2,0,0,0,0
TMEM108-AS1,0,0,0,0,0
RP11-1086I4.2,0,0,0,0,0
RP11-13J10.1,0,0,0,0,0
GPRC5D,13,17,10,18,16
RP11-31I22.4,0,0,0,0,0
ENSG00000233498,0,0,0,0,0
LINC01159,0,0,0,0,0
RP11-31I22.3,0,0,0,0,0
BFSP2,0,0,0,0,0
PPP1R37,470,485,317,590,592
ENSG00000230705,0,0,0,0,0
CTD-2600O9.2,2,4,11,4,6
COL6A4P2,1,0,0,2,3
POU3F3,0,0,0,0,0
RP11-31I22.2,0,0,0,0,0
ASIC2,0,0,0,0,0
AC018730.4,0,0,0,0,0
RP11-392P7.6,37,53,29,55,37
RP11-218M22.1,19,55,29,63,27
ENSG00000234673,0,0,0,0,0
ENSG00000243719,0,0,0,0,0
RP5-1154L15.2,0,0,0,0,0
RP5-1154L15.1,0,0,0,0,0
SLC47A2,4,6,4,7,5
NINJ2,113,155,95,167,73
BFSP2-AS1,0,0,0,0,0
CTB-191K22.5,0,0,0,0,0
SCAF1,1513,1294,1221,1772,2239
HYKK,10,18,22,23,13
HEBP1,1798,1566,1368,1746,1679
TMEM108,1,15,0,3,42
STSP1,0,0,0,0,0
RP11-618M23.1,0,0,0,0,0
MYH14,0,0,0,0,0
RP11-618M23.2,0,0,0,0,0
RP11-618M23.4,0,0,0,0,0
HNRNPA1P68,1,0,0,0,0
RP11-140L24.4,0,0,0,0,0
RP4-680D5.2,3,4,3,2,1
RP11-1080G15.1,0,0,0,0,0
NKPD1,1,2,0,5,1
AGMAT,24,171,146,44,28
BPIFA3,0,0,0,0,0
RP11-650L12.4,0,0,0,2,0
ENSG00000273889,0,0,0,0,0
AC005757.6,0,0,0,0,0
ENSG00000206288,0,0,0,0,0
PRRG3,1,1,0,1,1
HNRNPA1P26,0,1,0,0,1
SURF6P1,0,0,0,0,0
ENSG00000237042,0,0,0,0,0
RP11-1080G15.2,0,0,0,0,0
RP11-190A12.9,0,0,0,0,2
RP11-244B22.11,0,0,0,0,0
NOX1,15,12,18,13,7
ELOCP35,0,0,0,0,0
RP11-244B22.10,0,0,0,0,0
UBE2MP1,0,4,1,5,2
SLC25A1P4,0,0,0,0,0
RP4-680D5.8,0,0,0,0,0
UTAT33,0,0,0,1,1
PRSS36,0,5,3,9,4
FAM41AY1,0,0,0,0,0
CTC-232H10.1,0,0,0,0,0
RP11-244B22.7,0,0,0,0,0
RP11-144A16.4,0,0,0,0,0
OGFOD1P1,1,4,2,2,0
RP11-488I20.9,0,0,0,0,0
RP11-144A16.8,0,0,0,0,0
RP11-17M24.2,0,0,0,0,0
CTC-304I17.3,0,0,0,0,0
MRPS9,507,1194,910,814,627
MLNR,0,1,0,1,0
TLK2P1,11,11,5,9,20
TAGLN2,6896,8265,7359,19618,12515
CTC-304I17.2,0,0,0,0,0
RP11-203I16.7,0,0,0,0,0
RP11-118G23.2,0,0,0,0,0
RP11-118G23.1,0,0,0,0,0
GINS1,524,1304,1168,949,837
AA06,0,0,0,0,0
ENTPD8,4,0,0,3,4
RP11-503I22.2,0,0,0,0,0
CTC-344H19.4,0,3,1,1,2
ZNF770,960,1969,1445,1291,1379
CTC-304I17.6,0,0,0,0,0
TBC1D3P5,0,0,0,0,0
ENSG00000234507,0,0,0,0,0
PPP1R1B,3,1,0,0,3
MAB21L3,0,6,1,8,7
RP11-463I20.1,0,0,0,0,0
CTC-304I17.5,0,0,0,0,0
IGFL4,0,1,2,13,2
RP11-463I20.4,0,0,0,0,0
AC010884.1,0,1,0,0,1
RP11-463I20.3,0,0,0,0,0
ENSG00000276618,0,0,0,0,0
GEMIN2,398,340,425,625,557
WNT10A,4,15,1,3,3
ENSG00000280912,0,0,0,0,0
RP11-244B22.6,0,0,0,0,0
CTB-92J24.3,4,9,16,4,6
ENSG00000237056,0,0,0,0,0
RP11-642D6.1,0,0,0,0,0
ZNF92P3,0,0,0,1,1
AC093159.1,2,6,1,1,0
AC002310.13,0,0,0,0,0
ENSG00000226201,0,0,0,0,0
WDR49,6,7,1,5,4
ZNF726,8,24,30,21,17
XXbac-BPG252P9.10,0,0,0,1,1
ZNF747,21,52,69,210,119
INHBB,49,6,113,984,108
FRG2JP,0,0,0,0,0
GPR26,0,0,0,0,0
ENSG00000137331,25732,11270,3522,10824,36064
RP11-378A12.1,0,0,0,0,0
ZDBF2,530,966,549,817,486
RARRES2P5,0,0,0,0,0
NOXA1,97,53,29,180,126
RARRES2P6,0,0,0,0,0
TP53TG3GP,0,0,0,0,0
RWDD4,642,899,623,665,912
AC002310.11,0,0,0,0,0
C3orf20,9,7,3,7,1
FGFR3P5,0,0,0,0,0
PRRT3,31,21,28,45,35
ZNF764,58,83,80,155,91
AGGF1P8,0,0,0,0,0
CELA3A,0,0,0,0,0
RP11-488I20.8,0,0,0,0,0
AFP,3,13,2,0,4
AC017081.2,0,0,0,0,0
CTB-92J24.2,5,8,11,19,16
HNRNPA1P51,0,0,0,0,0
CTD-2054N24.1,0,0,0,0,0
RP11-470L19.5,0,0,0,0,0
PROK1,0,0,0,0,0
RP11-1020A11.1,3,4,3,6,3
AC002310.12,10,4,15,16,16
DNM1P46,0,0,0,0,0
RP11-483E23.5,0,0,0,0,0
TAS1R2,0,0,0,0,0
AC002310.10,0,0,0,2,1
ENSG00000274814,0,0,0,0,0
AC002310.14,3,1,8,14,9
ZNF768,438,495,355,707,728
TMEM87B,1515,2479,2462,3136,2174
CDY17P,0,0,0,0,0
IFFO2,1403,1537,1409,2117,1206
POC5,490,692,511,579,399
ENSG00000260053,0,0,1,0,0
RP11-321A17.5,0,0,0,0,0
RP11-111J6.2,2,1,2,2,2
RP11-321A17.3,0,0,0,0,1
RP11-20B24.6,0,2,1,3,0
USP9YP35,0,0,0,0,0
PLSCR5,0,0,0,0,0
LINC01779,0,0,0,0,0
VN1R11P,0,0,0,0,0
RP1-86C11.7,3,4,29,10,22
NBPF4,0,0,0,0,0
TMEM17,26,80,55,31,23
FATE1,0,0,0,0,0
LINC01210,0,0,0,0,0
SERPINI2,1,3,0,5,4
MTCO3P23,0,0,0,0,0
FAM217A,19,21,10,29,33
ENSG00000240508,0,0,0,0,0
RP11-925D8.1,0,0,0,0,0
RP11-8L21.1,0,0,0,0,0
ALDH4A1,61,100,190,199,100
RP11-50C13.2,0,0,0,0,0
MTND3P12,0,0,0,0,0
AC107083.1,0,0,0,0,0
LINC01364,0,0,0,0,1
ENSG00000236629,0,0,0,0,0
RP1-30M3.6,1,4,1,0,0
C6orf62,6077,9705,7248,8176,9728
ENSG00000234331,0,0,0,0,0
RP11-285A18.2,0,0,0,0,0
HIGD1AP5,0,0,0,0,0
CPXM2,0,0,0,0,1
DPYSL4,0,1,1,2,0
S1PR5,23,42,80,14,46
PLSCR5-AS1,0,0,0,0,0
RP11-297N6.4,0,4,1,3,0
RP11-647P12.1,0,0,0,0,0
SAA3P,0,0,0,0,0
NDNF,145,153,76,249,361
GPM6BP3,0,0,0,0,0
NT5C1B,0,3,3,1,0
RP11-618M23.3,0,0,0,0,0
RP11-170L3.4,0,1,0,1,0
AC007064.22,0,0,0,0,0
NRN1L,0,0,0,0,0
ZNF267,1035,1042,518,1036,1350
RP13-60M5.2,0,0,0,0,0
ENSG00000232007,0,0,0,0,0
IGLL4P,0,0,0,0,0
CDX4,0,0,0,0,0
SLC9A3P2,0,0,0,0,0
PCNPP2,0,0,0,0,0
SMPD4P1,0,0,0,0,0
ANKRD34B,0,0,0,0,0
ENSG00000225453,0,0,0,0,0
RIN2,1838,2225,1881,2692,2694
RP11-477G18.1,0,0,0,0,0
ENSG00000234365,0,0,0,0,0
RP11-60A14.1,0,0,1,0,0
LINC01773,0,0,0,0,0
MORF4L1P6,0,0,0,0,0
RP1-30M3.5,8,6,7,8,18
CTC-479C5.10,15,8,5,20,14
AC090957.2,0,0,0,0,0
ACOT13,410,608,435,605,609
CTA-21C21.1,0,0,0,0,0
IGFL3,0,0,0,0,0
FAM192A,1499,2381,1911,2417,2578
RP11-463I20.2,1,0,1,0,0
SIX4,2332,1437,1079,2252,4679
RP11-155O18.6,2,2,1,6,5
RP11-76N22.1,0,0,0,0,0
EDC4,1277,1447,1287,1562,1827
RPL7P53,0,0,0,0,0
DNAJC19P7,0,0,0,0,0
MAP2K4P1,0,1,0,0,0
MRGPRX3,0,2,7,0,0
SNX21,137,241,234,241,278
RP4-800M22.4,0,0,1,0,0
IGFL2-AS1,0,19,13,938,1
ZNF402P,0,0,0,0,0
RP11-733C7.1,0,0,0,0,0
SDF4,2944,2086,1715,3497,2672
RP11-252P18.1,0,0,0,0,0
RP11-101E5.6,0,0,0,0,0
RP11-477G18.2,0,3,0,1,0
AC007193.6,0,0,0,6,0
ZFYVE9,1166,1881,1414,1732,2028
SPATA31A7,0,0,0,0,0
C4orf32,1115,1125,530,1099,894
IGFL2,0,0,0,0,0
LINC00498,0,0,0,0,0
CDADC1,202,350,249,335,251
LINC00499,0,0,0,0,0
RP11-391M7.3,0,0,0,0,0
RP11-357G3.1,0,0,0,0,0
DLX1,12,15,4,11,6
RP11-357G3.2,0,4,1,0,0
RP11-791O21.5,0,0,0,0,0
RP11-216L13.21,1,0,0,0,1
RDH14,181,548,398,367,283
IGFBP1,410,1506,1167,2924,2109
AC074363.1,0,0,0,0,0
TAB3,822,2986,1652,1314,1406
ENDOG,4,3,3,7,5
RGS12,431,630,332,607,637
RP11-818O24.3,1,2,3,4,2
CRK,3729,6944,4897,5687,5868
NT5C1B-RDH14,0,0,0,0,0
SPOUT1,479,766,721,759,713
F3,7005,20505,16515,55777,17418
CTC-344H19.6,0,0,0,0,0
TGIF1P1,0,0,0,0,0
RP11-218C14.5,0,0,0,0,0
AC006262.4,0,0,0,0,0
RP11-398K22.12,14,49,46,40,29
IGFL1P1,0,0,0,13,0
IL27,0,0,0,0,0
RPL10AP6,126,133,78,79,137
KHDC1,101,287,295,275,184
HSBP1L1,242,394,414,761,348
SLC25A24P1,0,0,0,1,0
PTPRG-AS1,26,145,88,57,46
RP11-101E5.2,0,0,0,0,0
RP1-37J18.1,0,0,0,0,0
LINC01646,0,0,0,0,0
USP9YP31,0,0,0,0,0
TGM2,9506,37762,36790,11294,19162
RP11-73K9.2,11,13,6,28,19
ERBIN,12665,10645,9555,15534,14030
AC007064.24,0,0,0,0,0
RPL36AP10,0,0,0,0,0
CYMP,0,0,0,0,0
RPSAP53,0,1,0,1,0
ELOCP19,3,7,4,15,4
RP11-483I13.2,0,0,0,0,0
ACOT8,401,464,424,678,855
TAB3-AS1,0,0,0,0,0
MTND1P17,0,0,0,0,0
PKN2-AS1,5,12,5,11,10
TAB3-AS2,0,0,0,0,0
LINC00364,0,0,2,0,0
TXNL4A,463,1241,1249,1210,725
AC007064.25,0,0,0,0,0
RP11-49I11.2,1,16,1,3,4
DGAT2L6,0,0,0,1,1
BCRP9,0,0,1,0,0
TLK1,2162,3659,2105,2735,2964
AC006548.19,0,0,0,0,0
CST4,13717,129,997,7557,7847
CHIC1,364,644,365,336,248
PKN2,3670,5624,3981,4956,5201
KHDC1P1,0,0,0,0,0
RP11-345P4.6,7,8,10,12,17
CTAGE14P,0,0,0,0,0
EIF3EP1,12,28,16,16,17
MUT,1911,2579,1670,2738,2757
RP13-279N23.2,0,0,0,0,0
KHDC1L,1,1,0,2,1
CYMP-AS1,0,0,0,0,0
SLC35E2B,1695,1802,1522,2000,2114
LINC00500,0,0,0,0,0
PDCL3P6,0,0,0,0,0
AJAP1,0,0,0,0,0
OR11Q1P,0,0,0,0,0
ATP5G1P3,0,0,0,0,0
RP11-310A13.2,0,1,0,0,0
RPSAP41,1,0,0,0,0
SNRPD1,1662,4812,4128,2325,1952
RP11-216L13.16,0,0,0,0,0
ENSG00000228022,4,7,3,3,0
RP11-257K9.8,0,0,0,0,0
LINC01391,0,0,0,0,0
C3orf14,231,727,495,460,587
CC2D1B,918,1699,1533,1379,1598
VILL,0,2,3,21,1
AC016723.4,2,1,0,0,2
CST2P1,0,0,0,0,0
LCN6,0,0,0,0,0
RP11-529O20.2,0,0,0,0,0
ENSG00000234154,0,0,0,0,0
B3GALT1,11,19,11,7,20
GAPDHP31,0,0,0,0,0
RP11-113D6.3,0,0,0,0,0
DLX2,5,18,1,6,10
RP11-113D6.6,0,0,0,0,0
GLTPP1,0,0,0,0,0
HMGCLL1,1,15,9,22,7
MRGPRX4,1,0,13,0,1
GRSF1,4297,7313,4726,5152,7374
ATP1B2,1,0,0,0,0
RP5-1132H15.3,4,11,2,2,4
TMC2,0,0,0,0,0
FOXL2,0,0,0,0,0
C9orf47,0,0,0,4,0
RP5-1132H15.2,0,0,0,0,0
RP11-49I11.3,0,6,4,5,4
ABHD17AP4,0,0,0,0,0
NPM1P22,0,0,1,0,0
RP11-345P4.10,0,0,0,0,0
OR7E111P,0,0,0,0,0
LINC01494,0,1,0,2,0
RP11-154D3.1,0,0,0,0,0
RP11-323I15.3,0,0,1,0,0
LINC00243,14,8,1,17,16
RPRD1B,2217,2672,2460,2927,3207
S1PR3,4,24,29,105,2
